Timestamp,Count,NumKeywords,URL,,,,,Timestamp in min,Page/Min,Sec/Page,Ratio,,,
3.981,1,0,https://www.metacareers.com/v2/jobs/1739048932957582/,,,,,0.06635,15.07159005,3.981,0.083333333,,,
6.931,2,0,https://www.metacareers.com/v2/jobs/840088936511045/,,,,,0.115516667,17.31351897,3.4655,0.166666667,,20.7655389,3.981
9.861,3,1,https://www.metacareers.com/v2/jobs/1620758081603836/,,,,,0.16435,18.2537268,3.287,0.25,,15.07159005,2.8894025
14.22,4,1,https://www.metacareers.com/v2/jobs/1766304123556742/,,,,,0.237,16.87763713,3.555,0.333333333,,17.6890551,3.399527839
17.007,5,2,https://www.metacareers.com/v2/jobs/408034220795031/,,,,,0.28345,17.63979538,3.4014,0.416666667,,,
20.634,6,2,https://www.metacareers.com/v2/jobs/414000566971094/,,,,,0.3439,17.44693225,3.439,0.5,,,
24.551,7,2,https://www.metacareers.com/v2/jobs/1154113814998146/,,,,,0.409183333,17.10724614,3.507285714,0.583333333,,,
29.023,8,2,https://www.metacareers.com/v2/jobs/377974070407629/,,,,,0.483716667,16.53860731,3.627875,0.666666667,,,
33.454,9,3,https://www.metacareers.com/v2/jobs/1853207381517757/,,,,,0.557566667,16.14156753,3.717111111,0.75,,,
35.889,10,3,https://www.metacareers.com/v2/jobs/2204374769702973/,,,,,0.59815,16.71821449,3.5889,0.833333333,,,
39.573,11,4,https://www.metacareers.com/v2/jobs/308202294087814/,,,,,0.65955,16.67803806,3.597545455,0.916666667,,,
44.006,12,4,https://www.metacareers.com/v2/jobs/557695508632010/,,,,,0.733433333,16.36140526,3.667166667,1,,,
46.817,13,4,https://www.metacareers.com/v2/jobs/588833532382666/,,,,,0.780283333,16.66061473,3.601307692,1.083333333,,,
49.57,14,5,https://www.metacareers.com/v2/jobs/1063935711089771/,,,,,0.826166667,16.94573331,3.540714286,1.166666667,,,
52.505,15,6,https://www.metacareers.com/v2/jobs/912049256097116/,,,,,0.875083333,17.14122465,3.500333333,1.25,,,
54.985,16,7,https://www.metacareers.com/v2/jobs/270422198398128/,,,,,0.916416667,17.45930708,3.4365625,1.333333333,,,
59.249,17,7,https://www.metacareers.com/v2/jobs/265341398665435/,,,,,0.987483333,17.21548043,3.485235294,1.416666667,,,
63.185,18,8,https://www.metacareers.com/v2/jobs/1174894166280193/,,,,,1.053083333,17.0926644,3.510277778,1.5,,,
65.939,19,9,https://www.metacareers.com/v2/jobs/1043769089735701/,,,,,1.098983333,17.28870623,3.470473684,1.583333333,,,
68.741,20,10,https://www.metacareers.com/v2/jobs/480073613450195/,,,,,1.145683333,17.45683071,3.43705,1.666666667,,,
71.599,21,10,https://www.metacareers.com/v2/jobs/1717147071808237/,,,,,1.193316667,17.59801115,3.40947619,1.75,,,
74.394,22,11,https://www.metacareers.com/v2/jobs/2030929700391137/,,,,,1.2399,17.7433664,3.381545455,1.833333333,,,
77.423,23,11,https://www.metacareers.com/v2/jobs/951123965663578/,,,,,1.290383333,17.82416078,3.366217391,1.916666667,,,
80.652,24,12,https://www.metacareers.com/v2/jobs/498929144693314/,,,,,1.3442,17.85448594,3.3605,2,,,
83.469,25,13,https://www.metacareers.com/v2/jobs/897112487859559/,,,,,1.39115,17.97074363,3.33876,2.083333333,,,
89.34,26,13,https://www.metacareers.com/v2/jobs/395488765380002/,,,,,1.489,17.46138348,3.436153846,2.166666667,,,
92.17,27,13,https://www.metacareers.com/v2/jobs/916204429015757/,,,,,1.536166667,17.57621786,3.413703704,2.25,,,
94.704,28,14,https://www.metacareers.com/v2/jobs/259250859475407/,,,,,1.5784,17.73948302,3.382285714,2.333333333,,,
98.5,29,15,https://www.metacareers.com/v2/jobs/215496993869539/,,,,,1.641666667,17.66497462,3.396551724,2.416666667,,,
101.384,30,16,https://www.metacareers.com/v2/jobs/219318299862482/,,,,,1.689733333,17.75428075,3.379466667,2.5,,,
104.335,31,16,https://www.metacareers.com/v2/jobs/968013524063393/,,,,,1.738916667,17.82719126,3.365645161,2.583333333,,,
107.276,32,17,https://www.metacareers.com/v2/jobs/4116622518460918/,,,,,1.787933333,17.89775905,3.352375,2.666666667,,,
110.807,33,18,https://www.metacareers.com/v2/jobs/1354178835032040/,,,,,1.846783333,17.8689072,3.357787879,2.75,,,
114.741,34,18,https://www.metacareers.com/v2/jobs/835295177418545/,,,,,1.91235,17.77917222,3.374735294,2.833333333,,,
117.719,35,18,https://www.metacareers.com/v2/jobs/990177258197287/,,,,,1.961983333,17.8390914,3.3634,2.916666667,,,
120.231,36,18,https://www.metacareers.com/v2/jobs/330154861814291/,,,,,2.00385,17.96541657,3.33975,3,,,
123.215,37,19,https://www.metacareers.com/v2/jobs/888957921812507/,,,,,2.053583333,18.01728686,3.330135135,3.083333333,,,
126.238,38,19,https://www.metacareers.com/v2/jobs/938325056764868/,,,,,2.103966667,18.06112264,3.322052632,3.166666667,,,
128.855,39,19,https://www.metacareers.com/v2/jobs/588092692296437/,,,,,2.147583333,18.15994723,3.303974359,3.25,,,
132.497,40,19,https://www.metacareers.com/v2/jobs/142185601303525/,,,,,2.208283333,18.11361767,3.312425,3.333333333,,,
135.166,41,19,https://www.metacareers.com/v2/jobs/330577585253427/,,,,,2.252766667,18.19984316,3.296731707,3.416666667,,,
139.058,42,20,https://www.metacareers.com/v2/jobs/189164350082533/,,,,,2.317633333,18.12193473,3.310904762,3.5,,,
141.77,43,21,https://www.metacareers.com/v2/jobs/454333426312163/,,,,,2.362833333,18.19849051,3.296976744,3.583333333,,,
144.141,44,21,https://www.metacareers.com/v2/jobs/847279312613689/,,,,,2.40235,18.3153995,3.275931818,3.666666667,,,
146.963,45,22,https://www.metacareers.com/v2/jobs/186873733491077/,,,,,2.449383333,18.37197118,3.265844444,3.75,,,
149.587,46,23,https://www.metacareers.com/v2/jobs/195997945990408/,,,,,2.493116667,18.45080121,3.251891304,3.833333333,,,
152.397,47,23,https://www.metacareers.com/v2/jobs/259676232854133/,,,,,2.53995,18.50430127,3.242489362,3.916666667,,,
155.922,48,24,https://www.metacareers.com/v2/jobs/216084253957466/,,,,,2.5987,18.47077385,3.248375,4,,,
158.324,49,24,https://www.metacareers.com/v2/jobs/411244360617272/,,,,,2.638733333,18.56951568,3.231102041,4.083333333,,,
162.106,50,24,https://www.metacareers.com/v2/jobs/1576590546011596/,,,,,2.701766667,18.50640939,3.24212,4.166666667,,,
168.085,51,24,https://www.metacareers.com/v2/jobs/2629018074068472/,,,,,2.801416667,18.20507481,3.295784314,4.25,,,
170.526,52,25,https://www.metacareers.com/v2/jobs/557953718569572/,,,,,2.8421,18.29633018,3.279346154,4.333333333,,,
173.108,53,26,https://www.metacareers.com/v2/jobs/382853596922228/,,,,,2.885133333,18.37003489,3.266188679,4.416666667,,,
176.084,54,27,https://www.metacareers.com/v2/jobs/435839128022131/,,,,,2.934733333,18.40030894,3.260814815,4.5,,,
179.349,55,28,https://www.metacareers.com/v2/jobs/427289399032794/,,,,,2.98915,18.39987956,3.260890909,4.583333333,,,
181.929,56,29,https://www.metacareers.com/v2/jobs/250465863711152/,,,,,3.03215,18.4687433,3.248732143,4.666666667,,,
185.986,57,29,https://www.metacareers.com/v2/jobs/393110722462572/,,,,,3.099766667,18.38848085,3.262912281,4.75,,,
189.9,58,29,https://www.metacareers.com/v2/jobs/626678222030305/,,,,,3.165,18.32543444,3.274137931,4.833333333,,,
192.894,59,30,https://www.metacareers.com/v2/jobs/851933195498296/,,,,,3.2149,18.35204828,3.269389831,4.916666667,,,
195.429,60,30,https://www.metacareers.com/v2/jobs/988205938389990/,,,,,3.25715,18.42101223,3.25715,5,,,
199.012,61,30,https://www.metacareers.com/v2/jobs/1248673372279087/,,,,,3.316866667,18.3908508,3.262491803,5.083333333,,,
202.792,62,30,https://www.metacareers.com/v2/jobs/1234885400352652/,,,,,3.379866667,18.34391889,3.27083871,5.166666667,,,
205.675,63,30,https://www.metacareers.com/v2/jobs/1659396647729152/,,,,,3.427916667,18.37850978,3.26468254,5.25,,,
208.458,64,31,https://www.metacareers.com/v2/jobs/1601949983481290/,,,,,3.4743,18.42097689,3.25715625,5.333333333,,,
211.546,65,31,https://www.metacareers.com/v2/jobs/1069612813851186/,,,,,3.525766667,18.43570665,3.254553846,5.416666667,,,
215.289,66,31,https://www.metacareers.com/v2/jobs/157109646634017/,,,,,3.58815,18.39387985,3.261954545,5.5,,,
220.61,67,32,https://www.metacareers.com/v2/jobs/2807470226193557/,,,,,3.676833333,18.22220208,3.292686567,5.583333333,,,
223.772,68,33,https://www.metacareers.com/v2/jobs/584591199301436/,,,,,3.729533333,18.23284414,3.290764706,5.666666667,,,
226.497,69,34,https://www.metacareers.com/v2/jobs/1007034256540465/,,,,,3.77495,18.27838779,3.282565217,5.75,,,
230.101,70,35,https://www.metacareers.com/v2/jobs/144858414441945/,,,,,3.835016667,18.25285418,3.287157143,5.833333333,,,
233.939,71,36,https://www.metacareers.com/v2/jobs/2128073710674334/,,,,,3.898983333,18.20987522,3.294915493,5.916666667,,,
236.741,72,36,https://www.metacareers.com/v2/jobs/2296438157165010/,,,,,3.945683333,18.24778978,3.288069444,6,,,
240.963,73,36,https://www.metacareers.com/v2/jobs/2874369152873104/,,,,,4.01605,18.17706453,3.300863014,6.083333333,,,
244.993,74,37,https://www.metacareers.com/v2/jobs/545225883244833/,,,,,4.083216667,18.12296678,3.310716216,6.166666667,,,
248.934,75,38,https://www.metacareers.com/v2/jobs/3058630657796919/,,,,,4.1489,18.07708067,3.31912,6.25,,,
256.441,76,38,https://www.metacareers.com/v2/jobs/1774217232968550/,,,,,4.274016667,17.78186795,3.374223684,6.333333333,,,
259.396,77,38,https://www.metacareers.com/v2/jobs/1302427740160633/,,,,,4.323266667,17.81060618,3.368779221,6.416666667,,,
262.207,78,38,https://www.metacareers.com/v2/jobs/339976247466069/,,,,,4.370116667,17.84849375,3.361628205,6.5,,,
265.224,79,39,https://www.metacareers.com/v2/jobs/484374526445557/,,,,,4.4204,17.87168582,3.357265823,6.583333333,,,
267.945,80,40,https://www.metacareers.com/v2/jobs/1127679237766786/,,,,,4.46575,17.91412417,3.3493125,6.666666667,,,
272.086,81,40,https://www.metacareers.com/v2/jobs/514796706336619/,,,,,4.534766667,17.86199951,3.35908642,6.75,,,
274.884,82,41,https://www.metacareers.com/v2/jobs/907721936847914/,,,,,4.5814,17.89845899,3.352243902,6.833333333,,,
278.989,83,41,https://www.metacareers.com/v2/jobs/905482940103543/,,,,,4.649816667,17.85016614,3.361313253,6.916666667,,,
282.149,84,41,https://www.metacareers.com/v2/jobs/989153278619755/,,,,,4.702483333,17.86290223,3.358916667,7,,,
285.04,85,42,https://www.metacareers.com/v2/jobs/883428992339302/,,,,,4.750666667,17.89222565,3.353411765,7.083333333,,,
288.155,86,43,https://www.metacareers.com/v2/jobs/195526989455489/,,,,,4.802583333,17.9070292,3.350639535,7.166666667,,,
290.792,87,43,https://www.metacareers.com/v2/jobs/312653594062605/,,,,,4.846533333,17.95097527,3.342436782,7.25,,,
294.57,88,44,https://www.metacareers.com/v2/jobs/343439394225716/,,,,,4.9095,17.92443222,3.347386364,7.333333333,,,
297.994,89,44,https://www.metacareers.com/v2/jobs/403892957735641/,,,,,4.966566667,17.91982389,3.348247191,7.416666667,,,
301.676,90,44,https://www.metacareers.com/v2/jobs/591651571965544/,,,,,5.027933333,17.89999867,3.351955556,7.5,,,
305.246,91,45,https://www.metacareers.com/v2/jobs/555971775472508/,,,,,5.087433333,17.88721228,3.354351648,7.583333333,,,
308.739,92,46,https://www.metacareers.com/v2/jobs/622776835707221/,,,,,5.14565,17.8791795,3.355858696,7.666666667,,,
312.303,93,47,https://www.metacareers.com/v2/jobs/695577574748029/,,,,,5.20505,17.86726352,3.358096774,7.75,,,
314.909,94,47,https://www.metacareers.com/v2/jobs/619679322400354/,,,,,5.248483333,17.90993589,3.350095745,7.833333333,,,
318.84,95,47,https://www.metacareers.com/v2/jobs/875357796501101/,,,,,5.314,17.87730523,3.356210526,7.916666667,,,
321.341,96,47,https://www.metacareers.com/v2/jobs/838838006766222/,,,,,5.355683333,17.92488353,3.347302083,8,,,
325.574,97,47,https://www.metacareers.com/v2/jobs/887884188488571/,,,,,5.426233333,17.87612033,3.35643299,8.083333333,,,
329.362,98,47,https://www.metacareers.com/v2/jobs/1881840111985028/,,,,,5.489366667,17.85269703,3.360836735,8.166666667,,,
332.191,99,47,https://www.metacareers.com/v2/jobs/2807585112885580/,,,,,5.536516667,17.88127914,3.355464646,8.25,,,
336.405,100,47,https://www.metacareers.com/v2/jobs/3061976384090962/,,,,,5.60675,17.83564454,3.36405,8.333333333,,,
343.479,101,48,https://www.metacareers.com/v2/jobs/578570516517139/,,,,,5.72465,17.64300001,3.400782178,8.416666667,,,
345.685,102,49,https://www.metacareers.com/v2/jobs/585312272529319/,,,,,5.761416667,17.70397906,3.389068627,8.5,,,
350.241,103,49,https://www.metacareers.com/v2/jobs/946995255941905/,,,,,5.83735,17.64499302,3.400398058,8.583333333,,,
353.488,104,49,https://www.metacareers.com/v2/jobs/1633776296812188/,,,,,5.891466667,17.65265016,3.398923077,8.666666667,,,
356.086,105,49,https://www.metacareers.com/v2/jobs/3067783430213142/,,,,,5.934766667,17.69235522,3.391295238,8.75,,,
359.602,106,49,https://www.metacareers.com/v2/jobs/937105777014104/,,,,,5.993366667,17.68621977,3.392471698,8.833333333,,,
362.732,107,50,https://www.metacareers.com/v2/jobs/188370129842957/,,,,,6.045533333,17.69901746,3.390018692,8.916666667,,,
366.383,108,50,https://www.metacareers.com/v2/jobs/1571021983231784/,,,,,6.106383333,17.68641012,3.392435185,9,,,
369.172,109,51,https://www.metacareers.com/v2/jobs/1828924947274551/,,,,,6.152866667,17.71531969,3.386899083,9.083333333,,,
372.003,110,52,https://www.metacareers.com/v2/jobs/929143704670893/,,,,,6.20005,17.7417924,3.381845455,9.166666667,,,
375.412,111,52,https://www.metacareers.com/v2/jobs/478523833156973/,,,,,6.256866667,17.74050909,3.38209009,9.25,,,
378.859,112,53,https://www.metacareers.com/v2/jobs/982918365625293/,,,,,6.314316667,17.73746961,3.382669643,9.333333333,,,
381.721,113,53,https://www.metacareers.com/v2/jobs/579480279971066/,,,,,6.362016667,17.76166362,3.378061947,9.416666667,,,
385.762,114,53,https://www.metacareers.com/v2/jobs/1315390832248586/,,,,,6.429366667,17.73113993,3.383877193,9.5,,,
388.965,115,54,https://www.metacareers.com/v2/jobs/164747052461021/,,,,,6.48275,17.73938529,3.382304348,9.583333333,,,
391.533,116,55,https://www.metacareers.com/v2/jobs/477579080648704/,,,,,6.52555,17.77627939,3.375284483,9.666666667,,,
394.506,117,55,https://www.metacareers.com/v2/jobs/495146588171625/,,,,,6.5751,17.79440617,3.371846154,9.75,,,
397.353,118,56,https://www.metacareers.com/v2/jobs/644099926762215/,,,,,6.62255,17.81791002,3.367398305,9.833333333,,,
400.013,119,56,https://www.metacareers.com/v2/jobs/436027874718812/,,,,,6.666883333,17.84941989,3.361453782,9.916666667,,,
404.564,120,56,https://www.metacareers.com/v2/jobs/206193624599365/,,,,,6.742733333,17.79693695,3.371366667,10,,,
408.4,121,57,https://www.metacareers.com/v2/jobs/485960065991633/,,,,,6.806666667,17.77668952,3.375206612,10.08333333,,,
411.111,122,57,https://www.metacareers.com/v2/jobs/1142505946269400/,,,,,6.85185,17.80541022,3.369762295,10.16666667,,,
414.596,123,58,https://www.metacareers.com/v2/jobs/928574034588858/,,,,,6.909933333,17.80046117,3.370699187,10.25,,,
417.171,124,59,https://www.metacareers.com/v2/jobs/510205057094707/,,,,,6.95285,17.83441323,3.364282258,10.33333333,,,
420.117,125,60,https://www.metacareers.com/v2/jobs/524925435554696/,,,,,7.00195,17.85216975,3.360936,10.41666667,,,
430.185,126,61,https://www.metacareers.com/v2/jobs/710225239956612/,,,,,7.16975,17.57383451,3.414166667,10.5,,,
432.718,127,61,https://www.metacareers.com/v2/jobs/1102571327211065/,,,,,7.211966667,17.60962105,3.407228346,10.58333333,,,
436.243,128,61,https://www.metacareers.com/v2/jobs/905380583481118/,,,,,7.270716667,17.60486701,3.408148438,10.66666667,,,
439.878,129,61,https://www.metacareers.com/v2/jobs/447092143804086/,,,,,7.3313,17.59578792,3.409906977,10.75,,,
443.637,130,61,https://www.metacareers.com/v2/jobs/458898148979608/,,,,,7.39395,17.58194199,3.412592308,10.83333333,,,
447.973,131,61,https://www.metacareers.com/v2/jobs/615379449485926/,,,,,7.466216667,17.5457003,3.419641221,10.91666667,,,
450.868,132,62,https://www.metacareers.com/v2/jobs/932021490787060/,,,,,7.514466667,17.56611691,3.415666667,11,,,
453.587,133,63,https://www.metacareers.com/v2/jobs/408079040806149/,,,,,7.559783333,17.5930968,3.410428571,11.08333333,,,
456.83,134,64,https://www.metacareers.com/v2/jobs/431783441741726/,,,,,7.613833333,17.59954469,3.409179104,11.16666667,,,
459.658,135,64,https://www.metacareers.com/v2/jobs/1308734859642729/,,,,,7.660966667,17.62179708,3.404874074,11.25,,,
463.994,136,65,https://www.metacareers.com/v2/jobs/274777457807900/,,,,,7.733233333,17.58643431,3.411720588,11.33333333,,,
466.7,137,65,https://www.metacareers.com/v2/jobs/986047062118620/,,,,,7.778333333,17.61302764,3.406569343,11.41666667,,,
470.685,138,66,https://www.metacareers.com/v2/jobs/1035670850625107/,,,,,7.84475,17.59138277,3.41076087,11.5,,,
474.462,139,67,https://www.metacareers.com/v2/jobs/2970434563228951/,,,,,7.9077,17.57780391,3.413395683,11.58333333,,,
477.2,140,68,https://www.metacareers.com/v2/jobs/276646051068339/,,,,,7.953333333,17.60268231,3.408571429,11.66666667,,,
479.702,141,68,https://www.metacareers.com/v2/jobs/813022386308783/,,,,,7.995033333,17.63594898,3.402141844,11.75,,,
484.014,142,69,https://www.metacareers.com/v2/jobs/466200448220969/,,,,,8.0669,17.60279661,3.408549296,11.83333333,,,
488.034,143,69,https://www.metacareers.com/v2/jobs/363815268887287/,,,,,8.1339,17.58074233,3.412825175,11.91666667,,,
491.962,144,69,https://www.metacareers.com/v2/jobs/298780465543018/,,,,,8.199366667,17.56233205,3.416402778,12,,,
494.509,145,69,https://www.metacareers.com/v2/jobs/338647917694553/,,,,,8.241816667,17.59320862,3.410406897,12.08333333,,,
497.434,146,70,https://www.metacareers.com/v2/jobs/666414561038545/,,,,,8.290566667,17.61037645,3.407082192,12.16666667,,,
502.02,147,71,https://www.metacareers.com/v2/jobs/495901005174762/,,,,,8.367,17.56902115,3.415102041,12.25,,,
505.325,148,72,https://www.metacareers.com/v2/jobs/341784470880530/,,,,,8.422083333,17.57284916,3.414358108,12.33333333,,,
507.809,149,73,https://www.metacareers.com/v2/jobs/332245478758077/,,,,,8.463483333,17.60504442,3.408114094,12.41666667,,,
511.33,150,73,https://www.metacareers.com/v2/jobs/1052055995364075/,,,,,8.522166667,17.60115777,3.408866667,12.5,,,
517.75,151,73,https://www.metacareers.com/v2/jobs/2051400938346431/,,,,,8.629166667,17.49879285,3.428807947,12.58333333,,,
520.374,152,74,https://www.metacareers.com/v2/jobs/2765242550288072/,,,,,8.6729,17.5258564,3.423513158,12.66666667,,,
523.166,153,74,https://www.metacareers.com/v2/jobs/979197435984756/,,,,,8.719433333,17.54701185,3.419385621,12.75,,,
527.069,154,74,https://www.metacareers.com/v2/jobs/1037680567012308/,,,,,8.784483333,17.53091151,3.422525974,12.83333333,,,
531.259,155,75,https://www.metacareers.com/v2/jobs/1348157845606982/,,,,,8.854316667,17.50558579,3.427477419,12.91666667,,,
533.725,156,76,https://www.metacareers.com/v2/jobs/220229796939050/,,,,,8.895416667,17.53712118,3.421314103,13,,,
536.19,157,76,https://www.metacareers.com/v2/jobs/409167510801191/,,,,,8.9365,17.56839926,3.41522293,13.08333333,,,
539.157,158,76,https://www.metacareers.com/v2/jobs/1044392686294942/,,,,,8.98595,17.58300458,3.412386076,13.16666667,,,
543.403,159,77,https://www.metacareers.com/v2/jobs/621673585705985/,,,,,9.056716667,17.55603116,3.417628931,13.25,,,
547.132,160,77,https://www.metacareers.com/v2/jobs/3241746746061688/,,,,,9.118866667,17.54604008,3.419575,13.33333333,,,
549.795,161,78,https://www.metacareers.com/v2/jobs/286688953343318/,,,,,9.16325,17.57018525,3.414875776,13.41666667,,,
552.369,162,79,https://www.metacareers.com/v2/jobs/265637731961467/,,,,,9.20615,17.59693249,3.409685185,13.5,,,
555.772,163,79,https://www.metacareers.com/v2/jobs/274747444694650/,,,,,9.262866667,17.59714415,3.409644172,13.58333333,,,
558.693,164,80,https://www.metacareers.com/v2/jobs/209154414306712/,,,,,9.31155,17.61253497,3.406664634,13.66666667,,,
561.651,165,81,https://www.metacareers.com/v2/jobs/927073144864293/,,,,,9.36085,17.62660442,3.403945455,13.75,,,
564.69,166,81,https://www.metacareers.com/v2/jobs/1635812969955462/,,,,,9.4115,17.63799607,3.401746988,13.83333333,,,
568.743,167,81,https://www.metacareers.com/v2/jobs/3099413873607513/,,,,,9.47905,17.61779925,3.405646707,13.91666667,,,
571.462,168,82,https://www.metacareers.com/v2/jobs/2007064192814575/,,,,,9.524366667,17.63896812,3.401559524,14,,,
574.045,169,83,https://www.metacareers.com/v2/jobs/293818759300086/,,,,,9.567416667,17.66412041,3.396715976,14.08333333,,,
577.503,170,84,https://www.metacareers.com/v2/jobs/610106100363176/,,,,,9.62505,17.66224591,3.397076471,14.16666667,,,
580.36,171,84,https://www.metacareers.com/v2/jobs/1352944038474155/,,,,,9.672666667,17.6786822,3.393918129,14.25,,,
584.573,172,85,https://www.metacareers.com/v2/jobs/875416813143910/,,,,,9.742883333,17.65391149,3.398680233,14.33333333,,,
588.646,173,85,https://www.metacareers.com/v2/jobs/298942442003091/,,,,,9.810766667,17.63368816,3.402578035,14.41666667,,,
591.625,174,85,https://www.metacareers.com/v2/jobs/309573251088136/,,,,,9.860416667,17.64631312,3.400143678,14.5,,,
595.512,175,86,https://www.metacareers.com/v2/jobs/288805253179924/,,,,,9.9252,17.63188651,3.402925714,14.58333333,,,
601.966,176,87,https://www.metacareers.com/v2/jobs/335347881690203/,,,,,10.03276667,17.54251901,3.420261364,14.66666667,,,
604.716,177,87,https://www.metacareers.com/v2/jobs/426875042300078/,,,,,10.0786,17.56196297,3.416474576,14.75,,,
607.465,178,88,https://www.metacareers.com/v2/jobs/558662618737455/,,,,,10.12441667,17.58125983,3.412724719,14.83333333,,,
611.203,179,89,https://www.metacareers.com/v2/jobs/574639530407157/,,,,,10.18671667,17.57190328,3.414541899,14.91666667,,,
614.941,180,90,https://www.metacareers.com/v2/jobs/902925780336051/,,,,,10.24901667,17.56266048,3.416338889,15,,,
617.763,181,91,https://www.metacareers.com/v2/jobs/1005604330283364/,,,,,10.29605,17.57955721,3.413055249,15.08333333,,,
620.555,182,92,https://www.metacareers.com/v2/jobs/986402545484409/,,,,,10.34258333,17.59715094,3.409642857,15.16666667,,,
624.26,183,93,https://www.metacareers.com/v2/jobs/1590633344647100/,,,,,10.40433333,17.58882517,3.411256831,15.25,,,
627.135,184,94,https://www.metacareers.com/v2/jobs/2811241489166658/,,,,,10.45225,17.6038652,3.408342391,15.33333333,,,
629.747,185,94,https://www.metacareers.com/v2/jobs/207624484826904/,,,,,10.49578333,17.62612605,3.404037838,15.41666667,,,
633.302,186,94,https://www.metacareers.com/v2/jobs/198738825548132/,,,,,10.55503333,17.62192445,3.404849462,15.5,,,
635.793,187,95,https://www.metacareers.com/v2/jobs/237198737859265/,,,,,10.59655,17.64725312,3.399962567,15.58333333,,,
638.568,188,95,https://www.metacareers.com/v2/jobs/222713559909916/,,,,,10.6428,17.66452437,3.396638298,15.66666667,,,
641.991,189,96,https://www.metacareers.com/v2/jobs/281224923542004/,,,,,10.69985,17.66379903,3.396777778,15.75,,,
644.725,190,97,https://www.metacareers.com/v2/jobs/290492285858460/,,,,,10.74541667,17.68195742,3.393289474,15.83333333,,,
647.259,191,98,https://www.metacareers.com/v2/jobs/300494181998192/,,,,,10.78765,17.70543167,3.388790576,15.91666667,,,
649.854,192,99,https://www.metacareers.com/v2/jobs/395994692078786/,,,,,10.8309,17.72705869,3.38465625,16,,,
653.013,193,100,https://www.metacareers.com/v2/jobs/394673739009705/,,,,,10.88355,17.73318448,3.383487047,16.08333333,,,
656.495,194,101,https://www.metacareers.com/v2/jobs/384604586637336/,,,,,10.94158333,17.73052346,3.383994845,16.16666667,,,
659.189,195,102,https://www.metacareers.com/v2/jobs/595220278148432/,,,,,10.98648333,17.74908258,3.38045641,16.25,,,
661.412,196,103,https://www.metacareers.com/v2/jobs/1096506507799639/,,,,,11.02353333,17.78014309,3.37455102,16.33333333,,,
664.964,197,103,https://www.metacareers.com/v2/jobs/1056466421766941/,,,,,11.08273333,17.77539837,3.375451777,16.41666667,,,
667.905,198,104,https://www.metacareers.com/v2/jobs/1315042832286872/,,,,,11.13175,17.78696072,3.373257576,16.5,,,
670.842,199,104,https://www.metacareers.com/v2/jobs/1815551255303370/,,,,,11.1807,17.79852782,3.371065327,16.58333333,,,
674.735,200,105,https://www.metacareers.com/v2/jobs/4775660899114667/,,,,,11.24558333,17.78475994,3.373675,16.66666667,,,
680.687,201,105,https://www.metacareers.com/v2/jobs/671854417153094/,,,,,11.34478333,17.71739434,3.386502488,16.75,,,
683.262,202,106,https://www.metacareers.com/v2/jobs/338731404610652/,,,,,11.3877,17.73843709,3.382485149,16.83333333,,,
686.041,203,107,https://www.metacareers.com/v2/jobs/691046561897614/,,,,,11.43401667,17.75404094,3.379512315,16.91666667,,,
688.697,204,108,https://www.metacareers.com/v2/jobs/849072489070263/,,,,,11.47828333,17.77269249,3.375965686,17,,,
692.455,205,108,https://www.metacareers.com/v2/jobs/845776662757924/,,,,,11.54091667,17.76288712,3.377829268,17.08333333,,,
695.295,206,109,https://www.metacareers.com/v2/jobs/910108679854834/,,,,,11.58825,17.77662719,3.375218447,17.16666667,,,
698.195,207,109,https://www.metacareers.com/v2/jobs/991245804793301/,,,,,11.63658333,17.78872665,3.372922705,17.25,,,
702.72,208,110,https://www.metacareers.com/v2/jobs/938020220133286/,,,,,11.712,17.75956284,3.378461538,17.33333333,,,
706.074,209,111,https://www.metacareers.com/v2/jobs/1057824128299272/,,,,,11.7679,17.76017811,3.378344498,17.41666667,,,
709.207,210,112,https://www.metacareers.com/v2/jobs/1044188603098997/,,,,,11.82011667,17.7663221,3.37717619,17.5,,,
712.092,211,113,https://www.metacareers.com/v2/jobs/1068524963890299/,,,,,11.8682,17.77860164,3.374843602,17.58333333,,,
714.805,212,113,https://www.metacareers.com/v2/jobs/1059976167745482/,,,,,11.91341667,17.79506299,3.371721698,17.66666667,,,
719.091,213,114,https://www.metacareers.com/v2/jobs/1194670181057920/,,,,,11.98485,17.7724377,3.376014085,17.75,,,
722.453,214,115,https://www.metacareers.com/v2/jobs/1164261154341729/,,,,,12.04088333,17.77278245,3.375948598,17.83333333,,,
724.893,215,116,https://www.metacareers.com/v2/jobs/1904949222990490/,,,,,12.08155,17.79572985,3.371595349,17.91666667,,,
727.712,216,117,https://www.metacareers.com/v2/jobs/2391843854283971/,,,,,12.12853333,17.80924322,3.369037037,18,,,
730.209,217,118,https://www.metacareers.com/v2/jobs/3001016493559429/,,,,,12.17015,17.83051154,3.365018433,18.08333333,,,
732.934,218,118,https://www.metacareers.com/v2/jobs/3053387078273252/,,,,,12.21556667,17.84608164,3.362082569,18.16666667,,,
735.591,219,119,https://www.metacareers.com/v2/jobs/3047138648947728/,,,,,12.25985,17.86318756,3.358863014,18.25,,,
738.482,220,120,https://www.metacareers.com/v2/jobs/3992099147569556/,,,,,12.30803333,17.87450473,3.356736364,18.33333333,,,
742.098,221,120,https://www.metacareers.com/v2/jobs/4855021774519218/,,,,,12.3683,17.86825999,3.357909502,18.41666667,,,
